tier	pair	hidden_mixed_pair	chr	start	end	SUPERGNOVA_rho	SUPERGNOVA_P	SUPERGNOVA_q	PLACO_lead_SNP	PLACO_P	PLACO_q	PLACO_level	beta1	beta2	effect_product	directional_convergence	fine_mapping_ready	CAT_Finnish_LD_flag
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs4925109	2.11021464772089e-08	0.00015618151246574549	LEVEL_B_PAIRWISE_GWAS	-0.0240793	-0.0476	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs11649804	1.30077220498799e-05	0.02410721951462535	LEVEL_C_ATLAS_FDR	0.0240677	0.0298	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs8067439	5.61119159134938e-09	5.1148628339463216e-05	LEVEL_B_PAIRWISE_GWAS	-0.0273449	-0.042	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs3818717	3.97358792887064e-06	0.010438169836251497	LEVEL_C_ATLAS_FDR	-0.0185187	-0.0376	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs11654081	3.52808163347647e-09	3.4990199178405325e-05	LEVEL_B_PAIRWISE_GWAS	-0.0283152	-0.0418	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs2350976	4.51035673764099e-09	4.294377772472895e-05	LEVEL_B_PAIRWISE_GWAS	-0.0286069	-0.0408	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs11652881	3.91078905079377e-09	3.819643237233593e-05	LEVEL_B_PAIRWISE_GWAS	-0.0287711	-0.0409	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs4925114	1.12204777762492e-08	9.024138404632026e-05	LEVEL_B_PAIRWISE_GWAS	-0.0274234	-0.0413	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs11868035	3.38707581055795e-05	0.04663116085552737	LEVEL_C_ATLAS_FDR	0.0226438	0.0288	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs12941356	7.07537513420599e-06	0.01567615183152598	LEVEL_C_ATLAS_FDR	-0.0178063	-0.0372	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs11656665	5.67592017055672e-10	7.644052663911906e-06	LEVEL_A_ATLAS_STRINGENT	-0.033423	-0.0386	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs12953299	4.30627409350891e-08	0.0002765040274261133	LEVEL_B_PAIRWISE_GWAS	-0.0313264	-0.0309	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs8066560	3.96392676978386e-10	5.80323159000419e-06	LEVEL_A_ATLAS_STRINGENT	-0.0345205	-0.0382	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs11657423	5.45452486746796e-10	7.43659894045515e-06	LEVEL_A_ATLAS_STRINGENT	-0.0346167	-0.0374	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs11078399	3.96944912010535e-10	5.806418505881348e-06	LEVEL_A_ATLAS_STRINGENT	-0.0346105	-0.038	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs12450799	2.40240368538602e-06	0.007259009957903827	LEVEL_C_ATLAS_FDR	-0.0227736	-0.0324	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs4925116	4.16774808901885e-10	6.015368177571861e-06	LEVEL_A_ATLAS_STRINGENT	-0.034609	-0.0379	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs12952723	4.22499389597046e-10	6.070909674211263e-06	LEVEL_A_ATLAS_STRINGENT	-0.0345855	-0.0379	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs9894257	4.89597382794898e-10	6.858254848253482e-06	LEVEL_A_ATLAS_STRINGENT	-0.034418	-0.0379	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs9902941	4.49037920368964e-10	6.39854999356309e-06	LEVEL_A_ATLAS_STRINGENT	-0.0344708	-0.0379	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs11657130	5.59876558114331e-10	7.59150971984023e-06	LEVEL_A_ATLAS_STRINGENT	-0.0346448	-0.0373	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs11652144	4.22042622556095e-10	6.0686889864167e-06	LEVEL_A_ATLAS_STRINGENT	-0.0345158	-0.0374	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs1889018	5.79353971873601e-10	7.705480697430103e-06	LEVEL_A_ATLAS_STRINGENT	-0.0344876	-0.0374	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs4924821	2.95532476859915e-06	0.008437599518743547	LEVEL_C_ATLAS_FDR	-0.0223647	-0.0324	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs4925117	1.33381677757698e-09	1.5340968357505546e-05	LEVEL_A_ATLAS_STRINGENT	-0.0345911	-0.0368	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs12938501	4.57124384996129e-10	6.497773417761094e-06	LEVEL_A_ATLAS_STRINGENT	-0.0344249	-0.0379	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs4925118	1.00201099454684e-06	0.003606543035189503	LEVEL_C_ATLAS_FDR	-0.0345137	-0.0558	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs13306736	2.72612704995541e-06	0.00795665462166224	LEVEL_C_ATLAS_FDR	-0.0223802	-0.0326	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs12946746	5.67238374972067e-10	7.644052663911906e-06	LEVEL_A_ATLAS_STRINGENT	-0.0342484	-0.0377	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs7359509	5.67488266470617e-10	7.644052663911906e-06	LEVEL_A_ATLAS_STRINGENT	-0.0342476	-0.0377	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs4925119	5.12697207354998e-10	7.107264217953537e-06	LEVEL_A_ATLAS_STRINGENT	-0.0340592	-0.0382	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs9891957	3.39022437203419e-10	5.092186835735253e-06	LEVEL_A_ATLAS_STRINGENT	-0.0336097	-0.0388	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs8078756	4.08224904264141e-10	5.92399601746758e-06	LEVEL_A_ATLAS_STRINGENT	-0.0339903	-0.0386	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs9906673	6.41434825915912e-10	8.261703406681283e-06	LEVEL_A_ATLAS_STRINGENT	-0.034115	-0.0376	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs6502618	3.79648019933923e-10	5.595849959638334e-06	LEVEL_A_ATLAS_STRINGENT	-0.0341105	-0.0386	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs3183702	4.83309148335194e-10	6.794848210218777e-06	LEVEL_A_ATLAS_STRINGENT	-0.0340602	-0.0382	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs2236513	5.21131237786423e-10	7.186868932119996e-06	LEVEL_A_ATLAS_STRINGENT	-0.0340117	-0.0381	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs9915248	3.87169229026704e-10	5.684983324250983e-06	LEVEL_A_ATLAS_STRINGENT	-0.0341644	-0.0385	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs4924822	5.03493997465123e-10	7.002055519965593e-06	LEVEL_A_ATLAS_STRINGENT	-0.0340798	-0.0381	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs3744113	3.253313724851e-10	4.907780834839442e-06	LEVEL_A_ATLAS_STRINGENT	-0.0341209	-0.0383	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs9915776	4.63899366883462e-10	6.57522817388779e-06	LEVEL_A_ATLAS_STRINGENT	-0.0341284	-0.0382	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs3744115	4.36294263595266e-10	6.234876016658188e-06	LEVEL_A_ATLAS_STRINGENT	-0.0341427	-0.0383	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs1052299	4.33296370762887e-10	6.197137165152296e-06	LEVEL_A_ATLAS_STRINGENT	-0.0341541	-0.0383	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs1108648	3.49532637505879e-10	5.225181160715879e-06	LEVEL_A_ATLAS_STRINGENT	-0.0341885	-0.0381	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs7501812	8.00312486130051e-10	9.882676529189096e-06	LEVEL_A_ATLAS_STRINGENT	-0.0332205	-0.0382	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs1108646	3.490385718128e-10	5.220043428280949e-06	LEVEL_A_ATLAS_STRINGENT	-0.0309451	-0.0444	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs12951376	4.63251601588137e-07	0.0019173921242021663	LEVEL_C_ATLAS_FDR	-0.029044	-0.0328	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs4925120	5.19143850846033e-10	7.168004586649499e-06	LEVEL_A_ATLAS_STRINGENT	-0.0340148	-0.0382	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs16960744	4.21607333786453e-10	6.064942230321544e-06	LEVEL_A_ATLAS_STRINGENT	-0.0342841	-0.0383	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs11078400	1.21725859949017e-10	2.1103856780934287e-06	LEVEL_A_ATLAS_STRINGENT	-0.036306	-0.0378	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs8079321	1.19080218379089e-10	2.0688069769712464e-06	LEVEL_A_ATLAS_STRINGENT	-0.0364373	-0.0377	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs11658309	1.60077966486527e-10	2.674002747342884e-06	LEVEL_A_ATLAS_STRINGENT	-0.0363225	-0.0373	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs9911890	1.85361161759518e-06	0.005944383127497426	LEVEL_C_ATLAS_FDR	-0.0359732	-0.0486	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs4924823	1.52404884737863e-10	2.560615695999874e-06	LEVEL_A_ATLAS_STRINGENT	-0.0363115	-0.0374	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs12941039	1.77509645188107e-10	2.923041632809757e-06	LEVEL_A_ATLAS_STRINGENT	-0.0363429	-0.037	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs1889014	1.16638143488887e-06	0.004078069881940597	LEVEL_C_ATLAS_FDR	-0.0238685	-0.0322	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs11657074	1.32854943506723e-10	2.2750964040959753e-06	LEVEL_A_ATLAS_STRINGENT	-0.0362558	-0.0376	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs9907246	1.24584987546212e-10	2.1547116688271635e-06	LEVEL_A_ATLAS_STRINGENT	-0.0362671	-0.0377	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs9907287	1.60255261622429e-10	2.6756767310429162e-06	LEVEL_A_ATLAS_STRINGENT	-0.0363207	-0.0373	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs9908017	4.84287216285388e-10	6.803088073000663e-06	LEVEL_A_ATLAS_STRINGENT	-0.0363202	-0.0375	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs9908299	1.49040125837376e-10	2.5144234066359752e-06	LEVEL_A_ATLAS_STRINGENT	-0.0362532	-0.0374	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs8080061	1.78626176882783e-10	2.9344143632737296e-06	LEVEL_A_ATLAS_STRINGENT	-0.0363344	-0.0371	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs12936037	1.3925061197756e-10	2.3682630626060854e-06	LEVEL_A_ATLAS_STRINGENT	-0.0364967	-0.0373	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs7503334	9.83992772653544e-10	1.1738375754548055e-05	LEVEL_A_ATLAS_STRINGENT	-0.0349045	-0.035	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs8065563	9.25554976550385e-10	1.113993861903748e-05	LEVEL_A_ATLAS_STRINGENT	-0.0349143	-0.0351	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs8065497	2.88088165638356e-06	0.008281597372121125	LEVEL_C_ATLAS_FDR	-0.0233273	-0.0306	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs950966	6.33313339074408e-10	8.205815639677406e-06	LEVEL_A_ATLAS_STRINGENT	-0.0349924	-0.0357	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs4925123	6.27470869827846e-10	8.157519881018636e-06	LEVEL_A_ATLAS_STRINGENT	-0.0352095	-0.0355	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs11650649	6.98398016711734e-10	8.847656804051324e-06	LEVEL_A_ATLAS_STRINGENT	-0.0349231	-0.0356	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs12943500	2.98974332643336e-06	0.00850857271994618	LEVEL_C_ATLAS_FDR	-0.0232524	-0.0306	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs11650890	9.6638128827962e-10	1.1551216769576628e-05	LEVEL_A_ATLAS_STRINGENT	-0.0348371	-0.0351	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs4925125	8.08390923371542e-10	9.964708800153502e-06	LEVEL_A_ATLAS_STRINGENT	-0.0348089	-0.0355	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs4925126	8.10579914065039e-10	9.984600269954492e-06	LEVEL_A_ATLAS_STRINGENT	-0.0348043	-0.0355	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-T2D	False	17	17299591	18446092	0.0002213939581042	1.4056830862513236e-07	0.0008228868786915	rs2350977	8.66500409255274e-10	1.0538787242447322e-05	LEVEL_A_ATLAS_STRINGENT	-0.0347839	-0.0354	POSITIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
